"time","current"
0.0,0.7638136187732478
10.0,0.766040648931011
20.0,0.7653909059585877
30.0,0.7693544879739633
40.0,0.765365640751127
50.0,0.7701804190223783
60.0,0.771116235266517
70.0,0.7727744885341392
80.0,0.781191014466436
90.0,0.776052024726922
100.0,0.7754301796065143
110.0,0.7768680620155718
120.0,0.7721583463276912
130.0,0.7765017235333608
140.0,0.7936818391622316
150.0,0.7774747217574942
160.0,0.7804349129238095
170.0,0.7729099661144982
180.0,0.7798200756715823
190.0,0.7811570569445592
200.0,0.7833124590747202
210.0,0.7907685851679346
220.0,0.7758559934706134
230.0,0.7921971727639057
240.0,0.779721345211234
250.0,0.7920013731871368
260.0,0.7818137101334758
270.0,0.7787436271266492
280.0,0.7884907138053032
290.0,0.7885337508828675
300.0,0.7718174378810942
310.0,0.7772934010610502
320.0,0.7847466199421297
330.0,0.7706111868154215
340.0,0.801207171479783
350.0,0.8047915067587692
360.0,0.7813651215932724
370.0,0.7799572785942834
380.0,0.7847689653690908
390.0,0.788805331895392
400.0,0.7837753741418142
410.0,0.7767711455932023
420.0,0.7746324938002782
430.0,0.7754349454500362
440.0,0.7865774051366805
450.0,0.7833105188959395
460.0,0.7816615038118642
470.0,0.7797642600677557
480.0,0.7924567326990425
490.0,0.7794088023148864
500.0,0.7798235262731514
510.0,0.7923779633544532
520.0,0.7874685847051062
530.0,0.7780186373417249
540.0,0.783477784580961
550.0,0.7891959561675832
560.0,0.7839893661459281
570.0,0.790656945917925
580.0,0.7860194489810343
590.0,0.7846416533444507
600.0,0.7849153620455869
610.0,0.7986233408544381
620.0,0.786763619371535
630.0,0.7835352696698943
640.0,0.7832636811944892
650.0,0.7769380998672388
660.0,0.7832780601167142
670.0,0.7817546452437715
680.0,0.7844207196198218
690.0,0.7913510773375587
700.0,0.7862626350493752
710.0,0.7883873767646765
720.0,0.7868668888408498
730.0,0.7763224150085495
740.0,0.7873767037751498
750.0,0.785335229085797
760.0,0.7938598336968347
770.0,0.7794213309944571
780.0,0.777041434019463
790.0,0.7884010780046337
800.0,0.7786911158793235
810.0,0.7876602443136635
820.0,0.7766629300888075
830.0,0.784443518866498
840.0,0.7969724609730823
850.0,0.7871677465486142
860.0,0.7767893030099242
870.0,0.778685135788131
880.0,0.7909604088558888
890.0,0.7924494982665328
900.0,0.790797334686675
910.0,0.795190624349051
920.0,0.7847153195695415
930.0,0.7866674852442428
940.0,0.7754166617815214
950.0,0.772023978801527
960.0,0.7814230371067717
970.0,0.7852745950620514
980.0,0.779546290776109
990.0,0.776096923841289
1000.0,0.776326900046338
1010.0,0.788724685317287
1020.0,0.7801441327794751
1030.0,0.767494776565816
1040.0,0.7810987828991403
1050.0,0.783149398427217
1060.0,0.7738908702400488
1070.0,0.7810886078868372
1080.0,0.7936744548440687
1090.0,0.7863848837114915
1100.0,0.7770623448590663
1110.0,0.7869314767686769
1120.0,0.7927051086372683
1130.0,0.7746196407904274
1140.0,0.7805214033753273
1150.0,0.7792574139285505
1160.0,0.7885448509447286
1170.0,0.7868755431189727
1180.0,0.7773780412207385
1190.0,0.8015231203688451
1200.0,0.7899860787550775
1210.0,0.7808978775759414
1220.0,0.7790496106582796
1230.0,0.7786150184689873
1240.0,0.786066303467377
1250.0,0.7881794443802387
1260.0,0.8049423429976715
1270.0,0.7838534237500158
1280.0,0.785786228435703
1290.0,0.7836202343315222
1300.0,0.7863184709699265
1310.0,0.7826294733121886
1320.0,0.7813520390164808
1330.0,0.7890469524019555
1340.0,0.7834280084248877
1350.0,0.7662330219457332
1360.0,0.8001445811233132
1370.0,0.7840919033873732
1380.0,0.7928844834421742
1390.0,0.7857364291629447
1400.0,0.785190667691892
1410.0,0.7827863774078461
1420.0,0.7905979460051523
1430.0,0.7818501427896685
1440.0,0.7906889578019377
1450.0,0.7855978909966028
1460.0,0.7844106377657385
1470.0,0.7892443837317662
1480.0,0.7898004261025378
1490.0,0.7837673286374988
1500.0,0.7838771269354957
1510.0,0.7923348743082104
1520.0,0.7948051999494775
1530.0,0.7957289911775502
1540.0,0.7747250023443473
1550.0,0.7850636299468582
1560.0,0.7724599828726061
1570.0,0.7952029552151052
1580.0,0.8034209449481742
1590.0,0.7871994464974532
1600.0,0.7907873358728001
1610.0,0.791829912039813
1620.0,0.788002106642226
1630.0,0.780405734248163
1640.0,0.7926596326570495
1650.0,0.7925297123842705
1660.0,0.783983492600552
1670.0,0.8007757041238299
1680.0,0.783048065837188
1690.0,0.7875178302010253
1700.0,0.7711895729710972
1710.0,0.8014448424185892
1720.0,0.7826242416849845
1730.0,0.7875827124464645
1740.0,0.7933713636735564
1750.0,0.7851328704436796
1760.0,0.7901434348841947
1770.0,0.7864531880420347
1780.0,0.7852104040635373
1790.0,0.7804408403990237
1800.0,0.7826640656317164
1810.0,0.7880329786718308
1820.0,0.7929476941740876
1830.0,0.7943861780492912
1840.0,0.793452913358029
1850.0,0.7898707029539023
1860.0,0.7881135762020528
1870.0,0.7823055019093172
1880.0,0.7804713256090635
1890.0,0.776648047149012
1900.0,0.7867242680047473
1910.0,0.7868403547212455
1920.0,0.783644401620694
1930.0,0.7880339708012831
1940.0,0.7791159112601264
1950.0,0.8007078665232644
1960.0,0.7936005771533008
1970.0,0.7998444382535553
1980.0,0.793525004755231
1990.0,0.8046231646135998
2000.0,0.7857373266165244
2010.0,0.7892188252117831
2020.0,0.7969148777530323
2030.0,0.7920351193419135
2040.0,0.8031845707125059
2050.0,0.7823534065031282
2060.0,0.8043652005297405
2070.0,0.7915518450826771
2080.0,0.7855477573163342
2090.0,0.7993342584168885
2100.0,0.7818333243268363
2110.0,0.7936589255009103
2120.0,0.7948994335806905
2130.0,0.7776362447753962
2140.0,0.7800634323477685
2150.0,0.771083120623753
2160.0,0.7934059971201621
2170.0,0.7844724171054697
2180.0,0.7821878617818587
2190.0,0.7931743968507607
2200.0,0.8006585974447112
2210.0,0.7907960690750269
2220.0,0.7739970640878406
2230.0,0.7815062688306205
2240.0,0.7795752659312201
2250.0,0.7821587916328847
2260.0,0.7903821568709607
2270.0,0.7732270016423625
2280.0,0.7698117164178321
2290.0,0.7795101873194288
2300.0,0.765523922903194
2310.0,0.7741662342135175
2320.0,0.7888887736079722
2330.0,0.7836463362664035
2340.0,0.779395199396263
2350.0,0.7764989460195075
2360.0,0.7750252023041926
2370.0,0.780198916132451
2380.0,0.7669968532903679
2390.0,0.7674304475156835
2400.0,0.7777087861392646
2410.0,0.7722554105140593
2420.0,0.7767254096235684
2430.0,0.7865063950419375
2440.0,0.7781706018587577
2450.0,0.7828274291312767
2460.0,0.7835793455297977
2470.0,0.7673705124701464
2480.0,0.78683970743933
2490.0,0.774433881519231
2500.0,0.7734392084441895
2510.0,0.7822962062029677
2520.0,0.7727358955866972
2530.0,0.7881112620268935
2540.0,0.7890939533465238
2550.0,0.7663682489872538
2560.0,0.7761503050133868
2570.0,0.781243546710521
2580.0,0.7890597352620485
2590.0,0.7885977335895552
2600.0,0.7811938781392218
2610.0,0.7826456734078429
2620.0,0.7692537697436636
2630.0,0.7769864216382278
2640.0,0.7913829516111539
2650.0,0.7692528072263805
2660.0,0.7756491445409428
2670.0,0.7849799771707829
2680.0,0.7756730114475892
2690.0,0.7721805813233098
2700.0,0.78491696927337
2710.0,0.7771260840958683
2720.0,0.7746046034111571
2730.0,0.7789882291831576
2740.0,0.7764392711315785
2750.0,0.7705661362769682
2760.0,0.7759994519451305
2770.0,0.7732635175341693
2780.0,0.7676740396969839
2790.0,0.7789485961055185
2800.0,0.7768640626731951
2810.0,0.7734674396098862
2820.0,0.7695527556311128
2830.0,0.785470199886584
2840.0,0.781798926081528
2850.0,0.7750619958183075
2860.0,0.7651640395256847
2870.0,0.7782053114063703
2880.0,0.7570970411679114
2890.0,0.7820931517816777
2900.0,0.7743641124047187
2910.0,0.785478068871265
2920.0,0.7743710531022288
2930.0,0.7659392277173379
2940.0,0.778634973741445
2950.0,0.7721971575916687
2960.0,0.7671939508152575
2970.0,0.7788787098351815
2980.0,0.7843454295961572
2990.0,0.7884273471210658
3000.0,0.7598850575177665
3010.0,0.7702829465593692
3020.0,0.7829110983597185
3030.0,0.7597287341687867
3040.0,0.7753022150457369
3050.0,0.7757738530831825
3060.0,0.7707473360514416
3070.0,0.770000955648516
3080.0,0.7692098074674021
3090.0,0.7844229913785599
3100.0,0.774906517757354
3110.0,0.7790514044766568
3120.0,0.7846374791306757
3130.0,0.7709781922779797
3140.0,0.7739286505122023
3150.0,0.7735830196507935
3160.0,0.7816024635315415
3170.0,0.7742086623081738
